DATE,TICKER,RET,EuropePresence,PostGDPR,Interaction
13/04/2016,PRGS,0.017635,1,0,0
14/04/2016,PRGS,0.000788,1,0,0
15/04/2016,PRGS,0.016135,1,0,0
18/04/2016,PRGS,0.017816,1,0,0
19/04/2016,PRGS,-0.011796,1,0,0
20/04/2016,PRGS,-0.00231,1,0,0
21/04/2016,PRGS,0.013122,1,0,0
22/04/2016,PRGS,0.002667,1,0,0
25/04/2016,PRGS,-0.014058,1,0,0
26/04/2016,PRGS,0.013102,1,0,0
27/04/2016,PRGS,-0.008749,1,1,1
28/04/2016,PRGS,-0.011512,1,1,1
29/04/2016,PRGS,-0.009317,1,1,1
